,Androgen,EGFR,Estrogen,Hypoxia,JAK-STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,WNT,p53,cell_type,disease,sample
S_1907_004802_EC-GC,3.0207569935923035,-0.14606248146663506,-1.7797918963115913,3.1235537619403755,10.088476399696932,-1.2211540053192897,-3.954720206685151,-2.5202852072199717,6.562761761371487,4.839425348358532,-1.933545783518333,0.7938797168529893,-0.5863772939171664,-8.831713649605362,EC-GC,Lean Control,S_1907_004802
S_1907_004896_EC-GC,3.8709735572546307,2.7998438434342257,-2.571098359776334,2.6517233052688183,3.2556363833829653,-3.141819595814664,-1.9442984866629631,-3.9072342460364693,3.690996474813497,2.291218001635978,0.6257608052423665,0.6256496806968778,0.21550175270175934,-10.538381815283945,EC-GC,Type 1 Diabetes,S_1907_004896
S_1907_005225_EC-GC,1.099019523327496,-1.2670406140455654,0.28431324199598446,3.297866728234629,6.118978669629628,0.6868673936653305,-1.6928605655071924,-3.915222884449571,3.703441474754904,2.181958229869024,-1.542631654302808,-0.29144891225266784,0.9153898878413527,-12.703281334177817,EC-GC,Type 1 Diabetes,S_1907_005225
S_2006_004078_EC-GC,3.572379355791367,1.4166746050856476,-2.288791603555461,2.755775047423867,18.08817465088381,-4.58723208010058,-3.4042602617335658,-7.073855986078721,7.090885306003091,6.617844979834315,-1.2169986144220033,1.7537045043570225,0.13417198279954573,-8.37439901623896,EC-GC,Type 1 Diabetes,S_2006_004078
S_2007_002809_EC-GC,4.6797690754829375,0.3545790835604359,-1.4508713934643573,3.121633037519278,14.28879145422284,-3.596092944666186,-2.178693958917241,-5.8194124921581185,8.931681882782126,5.31662013416369,-2.067677211079874,1.074886816550998,-0.04352335955807841,-8.457155935970071,EC-GC,Type 1 Diabetes,S_2007_002809
S_2007_002950_EC-GC,6.137602202996726,-0.5726953360890195,-1.8131220172664397,3.0335641292186666,17.38426027760022,-3.10811653375601,-4.375347070129208,-6.401005267165211,8.989722451908118,7.272645775508484,-2.50722979384369,0.9121647334870431,0.5133871021401546,-9.117488616692933,EC-GC,Type 1 Diabetes,S_2007_002950
S_2007_002997_EC-GC,2.0070119345287454,-0.10033482663134356,-2.402268574910829,5.019631714904369,8.789079473392416,-1.675769417597386,-3.1818147306366447,-5.120888471187708,8.116901383993527,4.497827578876776,-1.778608856393112,0.6048300404332413,-1.1883584517875736,-7.673780097423794,EC-GC,Lean Control,S_2007_002997
S_2007_003044_EC-GC,4.341519021908535,-0.5537816335726795,-0.25702772818578534,2.5951585424403754,8.679765267419771,-0.3914648688299436,-3.6025963401969547,-1.559062993762265,3.549551958551146,3.9893176089139804,-1.154675332859761,-0.11214864372831701,0.39514541982566237,-8.935635118680754,EC-GC,Type 1 Diabetes,S_2007_003044
S_2007_003091_EC-GC,4.649428002792784,-0.1413850344394279,-1.7123008737161043,2.1512865445162963,21.01310474693205,-4.019087392628995,-5.216355078250795,-6.1731619140451865,6.345091981168958,6.488260505517798,-2.2075852134729783,1.4146905650279096,0.07946265967541523,-8.590525016514455,EC-GC,Type 1 Diabetes,S_2007_003091
S_2007_003138_EC-GC,3.9125073750877544,1.0775950271897556,-1.0976023656721339,2.2668029531601412,8.57402951876972,-2.155578263694795,-4.57141728764081,-4.0360932213131635,6.231895703243293,5.7589839808900765,-0.9716871201193399,0.39400880738218835,-0.6198763516904835,-6.583472589557736,EC-GC,Type 1 Diabetes,S_2007_003138
S_2007_003793_EC-GC,5.2279187953922905,0.6135296970223572,-2.285220739897532,2.398455058345861,15.4325599327276,-3.041052278749929,-3.8072744505683485,-7.88327860482703,8.749823503538588,4.842154320197248,-2.2084948480641198,1.0053605974951374,-0.07743847626211665,-8.007446336498445,EC-GC,Type 1 Diabetes,S_2007_003793
S_2007_003840_EC-GC,3.877862767643463,-0.10961519047284404,-0.3397288270471533,2.6237638700342356,13.879387892210852,-3.162012439844693,-3.8028628971252876,-6.519521849999455,7.877069203626569,4.61988423921632,-2.557778355668592,1.5662381209125593,-0.164479740323344,-8.384926826938157,EC-GC,Type 1 Diabetes,S_2007_003840
S_2007_003934_EC-GC,5.194219388782545,0.43673032558803065,-1.8487378481052184,2.3032935885331582,15.199832023451812,-3.8510660293771726,-5.2713380712410505,-6.836219706450519,7.902310872151374,7.068815860866607,-1.5389057016977767,1.2326304074133445,0.2958103271470148,-8.594099903814127,EC-GC,Type 1 Diabetes,S_2007_003934
S_2007_004028_EC-GC,5.429850197077389,-1.7466630232949651,-1.4894693785957627,1.8730400377709142,12.54574827364979,-2.674541330509211,-3.969157303228527,-6.7326415697606,7.411899748602486,5.330180232629383,-2.014074693215744,0.5985588198737505,-0.23893278062009396,-9.652545905955936,EC-GC,Lean Control,S_2007_004028
S_2007_004216_EC-GC,3.877862767643463,-0.10961519047284404,-0.3397288270471533,2.6237638700342356,13.879387892210852,-3.162012439844693,-3.8028628971252876,-6.519521849999455,7.877069203626569,4.61988423921632,-2.557778355668592,1.5662381209125593,-0.164479740323344,-8.384926826938157,EC-GC,Lean Control,S_2007_004216
S_2007_004263_EC-GC,5.429850197077389,-1.7466630232949651,-1.4894693785957627,1.8730400377709142,12.54574827364979,-2.674541330509211,-3.969157303228527,-6.7326415697606,7.411899748602486,5.330180232629383,-2.014074693215744,0.5985588198737505,-0.23893278062009396,-9.652545905955936,EC-GC,Lean Control,S_2007_004263
S_2103_004019_EC-GC,5.516483102110083,-1.8456508302235366,-2.1393086757318867,2.8773030496308527,15.527287754945494,-2.8868772504348947,-4.57114644345516,-5.303122347957309,7.839705574654795,5.741400827145161,-2.141790238623145,-0.08003941769862599,0.3186574061465242,-9.750771568393107,EC-GC,Type 1 Diabetes,S_2103_004019
S_2103_004028_EC-GC,5.058437263405719,-1.1801585027595425,-2.1500913067086223,1.0347246195291295,16.052034181966146,-3.575285164497472,-4.581243508049555,-6.154921122172154,6.953906453118073,6.082646313912389,-2.3145925843205712,1.5073283806602273,0.28454547273649333,-9.558562810379604,EC-GC,Type 1 Diabetes,S_2103_004028
S_2103_004037_EC-GC,4.796994145737695,-5.263443424711879,-1.9408842256193573,3.4617906412852175,9.93605080259138,-1.6066498900297326,-3.429353274997932,-4.169485366152605,6.809746755168783,3.9592496754294233,-2.6151986298045213,-0.4489110763086892,-0.10730858169606856,-9.995691426908587,EC-GC,Lean Control,S_2103_004037
S_2103_004046_EC-GC,5.121370979337962,-0.6199507195903097,-1.7297766536736137,3.3296515519347456,14.552668550238058,-2.1435748772318144,-5.072394592591518,-5.454590966222904,7.528014945805437,6.221892882800288,-1.6977487257535395,1.4724519244794052,0.2784990347933713,-10.75870749979995,EC-GC,Lean Control,S_2103_004046
S_2103_004073_EC-GC,5.708908808082289,-3.39129186780587,-2.140323139942737,3.320071402632976,14.577254717374904,-2.526335312987458,-4.298150501205004,-5.2547185089337765,8.037444212154293,5.165225541137969,-2.1482201244054866,-0.08102962094295975,0.06371907005912109,-9.518178708205474,EC-GC,Type 1 Diabetes,S_2103_004073
S_2103_004091_EC-GC,5.4016125166294,-2.956257047359885,-1.6263016931164922,3.907970596900779,16.279119429026807,-1.8827542191321094,-3.358773119245428,-4.016281332886212,8.349237642122446,3.6374340511309344,-2.1513624950534718,-0.8222681462657243,0.4120978188112888,-8.884794349588256,EC-GC,Lean Control,S_2103_004091
S_2103_004100_EC-GC,3.7114003002049625,0.8788726829381208,-1.4181485105905662,2.191008066053685,13.729703640099908,-3.162330970987004,-3.8637323339664986,-5.783725978685051,7.453297180557036,5.6221038268148575,-1.4242360616019687,0.3209758312114786,-0.028777481020544175,-7.694536842066444,EC-GC,Type 1 Diabetes,S_2103_004100
S_2103_004109_EC-GC,5.921778596414394,-3.503470672406477,-1.7235492209008612,3.224115559846564,13.418404488837915,-1.4583438336352774,-3.941587453486398,-4.231820650364259,7.5710398114852415,5.317179619814383,-2.53261879787839,-0.6558855341622482,0.526139971687325,-9.746408419934498,EC-GC,Type 1 Diabetes,S_2103_004109
S_2103_004118_EC-GC,5.28184210373877,-2.8213639500935908,-1.219787308555405,3.8457564701100946,12.432623863618959,-2.2735319980175364,-4.493304166814829,-4.422449912260446,5.4559924700675975,5.0850987683726325,-0.9976285471228078,-0.23753072931884162,-0.060107230371853955,-9.29929092889374,EC-GC,Type 1 Diabetes,S_2103_004118
S_2103_004127_EC-GC,5.128697422163457,-4.216568066997255,-1.5225823508338514,3.2271473059452003,13.549503871186143,-1.7428901497732283,-4.349641451984045,-5.231557324675748,6.78926726712534,5.243770636475714,-2.4797570456446336,0.5445065936988925,-0.029460593873926588,-9.403967375760757,EC-GC,Lean Control,S_2103_004127
S_2103_004145_EC-GC,5.1519221360868395,-4.479426735517694,-1.7528468893152356,3.1570118374380605,12.867720557550067,-1.571761004482253,-4.187245803954253,-5.3171135449012255,7.242858314431399,5.229002859849285,-2.119884553009931,-1.0742781814327822,-0.039011248418487826,-10.19843270692179,EC-GC,Type 1 Diabetes,S_2103_004145
S_2103_004154_EC-GC,4.841584304421448,-4.0515467086573675,-1.687776961359075,3.715646347079327,17.35855337104714,-1.7842378873571683,-3.957316131194424,-2.7799865729957816,6.315001607993906,4.66286295474902,-2.261016607705419,-0.7386053343886927,0.6240318135431181,-9.66875124344516,EC-GC,Type 1 Diabetes,S_2103_004154
S_2103_004163_EC-GC,4.98124591409149,-4.329538393346666,-1.1653075941781157,3.314434592405435,12.629335760643249,-1.0692500944853331,-2.616339564330281,-3.5288149666031505,6.7051398439391505,4.405211486413052,-2.1733219409320763,-1.3401665863824468,0.5250843211444899,-8.721653907201459,EC-GC,Type 1 Diabetes,S_2103_004163
S_2103_004181_EC-GC,5.47426108225595,-4.5781475942807885,-2.0438833427056164,2.5436816518705756,21.85282710647009,-0.7677410646966727,-4.785071420777864,-4.660653665557756,6.583474844103206,5.54502282861354,-2.3924928416835005,0.514194769160388,-0.24431903065855118,-7.849631948175909,EC-GC,Type 1 Diabetes,S_2103_004181
S_2107_023520_EC-GC,4.550575535679441,-4.422494372691511,-1.0695186843373492,3.371889610024839,13.058821185539442,-1.2514178673153924,-4.604265201169666,-3.9154008565787097,6.517660096498351,5.1223496363655485,-1.938602799467356,-0.3546514822015083,0.5492668777596359,-10.299779301642246,EC-GC,Type 1 Diabetes,S_2107_023520
S_2107_023538_EC-GC,3.563767233717933,-5.4064845359386435,-1.0452941503533268,1.6408524996736746,8.744500742516149,1.4967698876612114,-2.17882402632281,-2.1335685077756623,5.745513748133543,3.1069349422074515,-2.2205238875133917,-1.0315372329358967,1.5941138313078351,-7.770872325917353,EC-GC,Lean Control,S_2107_023538
S_2107_023547_EC-GC,5.285034999458599,-3.3116147877142845,-0.9689534991874964,2.5252619485471945,10.750436877859075,-1.0626523823407923,-2.371544585217468,-3.5393473815932954,5.461474041378913,3.030987026604778,-1.3323047013000542,0.13118055372770995,-0.4331336112745926,-7.657879436485966,EC-GC,Type 1 Diabetes,S_2107_023547
S_2107_023556_EC-GC,5.832511490738885,-3.1027985064507435,-1.717637564973178,3.764692995696509,13.364933899155817,-2.2104137633877614,-3.6587611165883738,-3.3646817928156603,8.45424484202669,4.512813119959792,-2.5791747679420416,-0.7884120295949818,0.11402256573493409,-9.944286801284372,EC-GC,Lean Control,S_2107_023556
S_2107_023592_EC-GC,5.437921178691989,-4.661633813075988,-1.4355588701351931,1.1052945126790183,10.936160774047071,-2.0239494192517404,-2.6217869433293504,-1.437720316719682,6.173324731266284,3.4544554694251617,-2.437144447328777,-0.8421878035716361,-1.3358922435334186,-8.90361148030632,EC-GC,Type 1 Diabetes,S_2107_023592
S_2107_023610_EC-GC,5.024009892796294,-5.381813810438629,-0.8610643650142076,3.0963744735686944,11.68113657657828,-0.3675067735954867,-3.398573554142843,-4.115667892203931,7.095214015826626,4.437522682874202,-2.553638448716528,-0.22581485319066727,-0.6653958500001078,-10.086628346944103,EC-GC,Type 1 Diabetes,S_2107_023610
S_2107_023619_EC-GC,4.5414911743207265,-2.461791330083944,-1.134554380582136,2.221376590625951,10.02177170027781,-0.3425133348142561,-1.8117748155714148,-2.9019507223920735,5.047861973172801,2.983931406239641,-1.7217657576179293,1.2329951016105736,0.00694539379629451,-8.943432511425204,EC-GC,Lean Control,S_2107_023619
S_1907_004567_EC-LYM,1.7895561236946338,0.004044087514611084,-0.49884915059090496,1.8752108369450888,8.902198374017896,-2.299584044734913,-2.1095306984174003,-3.476853101942221,2.694714470499284,1.671839848728257,0.8881995014821065,0.3485371580306581,0.5939895303967352,-7.594069920527773,EC-LYM,Type 1 Diabetes,S_1907_004567
S_1907_004802_EC-LYM,3.3560781913519366,-0.1276905308641843,-1.2300461346425537,2.770567780803759,3.769304073769047,-2.345274744243904,-1.3519316542215718,-5.013182508865223,4.588979137884365,1.6325067262080806,-2.1909543465582813,0.7022925602871484,0.1448976426144832,-8.652968327177634,EC-LYM,Lean Control,S_1907_004802
S_1907_004896_EC-LYM,1.688635417230653,0.7141018494864801,-0.14551962443588243,5.090636845200602,5.087181562646915,-0.8792092316315627,0.7741557175205416,-3.5416127094412793,2.909858365701502,-0.1271699608631132,0.3764420435034634,-0.23508586695112427,0.0848956612841234,-6.370561916443129,EC-LYM,Type 1 Diabetes,S_1907_004896
S_1907_005225_EC-LYM,3.494894617729304,-0.5521904088989795,-1.798973489007179,5.198818385464441,5.8108741771290795,-4.502011520766373,-1.5101755238376635,-8.073998046891901,5.195262687494975,2.115113312966076,-2.5104723035440317,-0.4213724018365523,-0.3357676847205512,-8.651926510083001,EC-LYM,Type 1 Diabetes,S_1907_005225
S_2007_002950_EC-LYM,1.03457174048362,-1.200957929821773,-0.5439525694748747,4.008019371675298,1.2318554261050911,-1.5657633910229687,-0.10666398651869648,-4.1660913963920185,0.5561833515960151,0.0447456349273092,-0.8174913556719364,0.5961821092218422,-0.08657884503722442,-8.34561670233064,EC-LYM,Type 1 Diabetes,S_2007_002950
S_2007_002997_EC-LYM,-0.3101395070135738,-0.6103362823938174,1.0546522560169929,0.7958410771998587,4.621766407801538,-0.6928532516957306,-1.962162818764988,-0.7715722642927787,1.344755368868453,1.5435563748681889,-0.3484713449670357,1.2025567065520206,0.35482489133765494,-9.574454364574944,EC-LYM,Lean Control,S_2007_002997
S_2007_003044_EC-LYM,5.275540578813465,0.9302637501151827,0.6653771533041396,4.410019556874848,2.605879681599874,-2.218597688614455,0.9477727687189687,-4.705113065227748,-0.24207384839077853,-0.8829229381119881,-1.9611496067396756,0.6568119039322361,0.5614620968624167,-7.238669646802241,EC-LYM,Type 1 Diabetes,S_2007_003044
S_2007_003934_EC-LYM,2.163926900332297,1.3924389121625795,-2.9725210888412215,2.3837391280938176,1.9294056934997597,-3.433729583550754,-1.1327249954677734,-8.04948129884649,2.924623420343926,1.7236116254224163,-0.8781116277057653,-0.8319584205301171,-1.0701651751657912,-8.386870681482018,EC-LYM,Type 1 Diabetes,S_2007_003934
S_2007_004028_EC-LYM,4.440440884584695,0.06961507479049425,-2.031544499301212,1.8489038116410093,3.6794284033526856,-2.0421922591895374,-1.238192173324651,-4.491960720751267,4.383099671175396,1.3648760260490336,-1.5969382621384345,1.1801513814393247,1.2460297835609053,-8.272402754490026,EC-LYM,Lean Control,S_2007_004028
S_2007_004263_EC-LYM,4.440440884584695,0.06961507479049425,-2.031544499301212,1.8489038116410093,3.6794284033526856,-2.0421922591895374,-1.238192173324651,-4.491960720751267,4.383099671175396,1.3648760260490336,-1.5969382621384345,1.1801513814393247,1.2460297835609053,-8.272402754490026,EC-LYM,Lean Control,S_2007_004263
S_2103_004064_EC-LYM,3.5205835164117785,0.47401385420224923,-1.6017537983288856,2.5065098097428207,3.028783175744273,-2.572407481122301,-0.1312802442382202,0.08450133505590095,1.767294659773578,0.20389720678282017,0.15791782302806526,-1.9825187246634552,-0.4277509451450334,-5.776749108184829,EC-LYM,Type 1 Diabetes,S_2103_004064
S_2103_004091_EC-LYM,2.94022228522936,-3.222901195979613,-1.2992992249158815,3.758322072196014,3.452778871441492,-2.109339433987748,-1.5649772999883818,-5.041407910308819,3.94096009348644,1.499666296578201,-2.4669050435902276,-0.3504458200276537,-0.5176473733523473,-9.343999735474602,EC-LYM,Lean Control,S_2103_004091
S_2103_004100_EC-LYM,-0.6688875196535722,2.1392323901235644,0.7056038669730351,0.4165797094162753,1.2460711159868652,-3.615914902160257,-0.20554688683847325,-2.0619474986919215,0.9014341968621921,0.9372648930632834,-0.126672813748856,-0.2197975853724314,-0.2835341489596197,-7.352358531275514,EC-LYM,Type 1 Diabetes,S_2103_004100
S_2103_004127_EC-LYM,1.2194642689514483,-1.407506027959361,-0.4152064273250772,2.531533027477978,0.5418317250467177,-1.870918467226931,-0.8486104180936038,-1.7927840411246114,2.195355162930423,0.39538799186624135,-1.069871553753219,-2.0258331162016625,0.3767818978822232,-8.419722070663765,EC-LYM,Lean Control,S_2103_004127
S_2103_004163_EC-LYM,0.16593662468394613,-2.4231768276182124,-0.30969525764783473,0.7547872847743821,0.6128909472596749,0.5789979753717925,-0.5601320655623174,-2.4646154662712774,2.5907265381817544,0.26750244540088686,-0.9423489752271951,-0.042276282941698606,-0.3471311784161295,-8.81132640700787,EC-LYM,Type 1 Diabetes,S_2103_004163
S_2103_004181_EC-LYM,0.9940053278261765,-0.46818890063404256,-0.41571414255644223,4.600217531238086,2.5843605124555946,-1.419950521986135,0.1880669962728469,-3.029780516350074,2.5495669900720395,-0.4187702280849243,-0.9301457563132519,0.07800134258240678,-0.11933545739924364,-6.345074295765506,EC-LYM,Type 1 Diabetes,S_2103_004181
S_2107_023538_EC-LYM,0.5588635976579084,-0.29503470944477217,0.9414303754124441,2.7559544800334,1.465072103401813,-2.6580649832769683,-0.7558988271317358,-2.4737112109805626,2.5267207060579895,0.4794979597476559,-2.236330882742513,0.9510937119754509,-0.6224606634872982,-8.390583293920209,EC-LYM,Lean Control,S_2107_023538
S_2107_023547_EC-LYM,1.3385175085642769,-2.2862359252087927,-2.3516277882952146,3.3964610084089992,1.8167950122168244,-2.1542125230404205,-0.4857843709570196,-3.03163503063502,-0.22516662332162077,0.588528569544748,-0.44324532427287083,0.06284362578204086,0.39542770770941643,-9.20080540929833,EC-LYM,Type 1 Diabetes,S_2107_023547
